,mobs/Bat (2).txt,mobs/Bat.txt,mobs/Blaze (2).txt,mobs/Blaze.txt,mobs/Breeding.txt,mobs/Cat.txt,mobs/Cave-Spider_Jockey.txt,mobs/Cave_Spider (2).txt,mobs/Cave_Spider.txt,mobs/Charged_Creeper.txt,mobs/Chicken (2).txt,mobs/Chicken.txt,mobs/Chicken_Jockey (2).txt,mobs/Chicken_Jockey.txt,mobs/Cow (2).txt,mobs/Cow.txt,mobs/Creeper (2).txt,mobs/Creeper.txt,mobs/Donkey.txt,mobs/Elder_Guardian (2).txt,mobs/Elder_Guardian.txt,mobs/Enderman (2).txt,mobs/Enderman.txt,mobs/Endermite (2).txt,mobs/Endermite.txt,mobs/Ender_Dragon (2).txt,mobs/Ender_Dragon.txt,mobs/Fish.txt,mobs/Generated_Structures.txt,mobs/Ghast (2).txt,mobs/Ghast.txt,mobs/Giant (2).txt,mobs/Giant.txt,mobs/Guardian (2).txt,mobs/Guardian.txt,mobs/Horse.txt,mobs/Human (2).txt,mobs/Human.txt,mobs/Iron_Golem (2).txt,mobs/Iron_Golem.txt,mobs/Magma_Cube (2).txt,mobs/Magma_Cube.txt,mobs/Minecart_with_Command_Block.txt,mobs/Mob.txt,mobs/mobs (2).txt,mobs/Mobs.txt,mobs/Mooshroom (2).txt,mobs/Mooshroom.txt,mobs/Mule.txt,mobs/Ocelot.txt,mobs/Pig (2).txt,mobs/Pig.txt,mobs/Pigman_Jockey.txt,mobs/Pigmen.txt,mobs/Rabbit (2).txt,mobs/Rabbit.txt,mobs/Red_Dragon.txt,mobs/Sheep (2).txt,mobs/Sheep.txt,mobs/Silverfish (2).txt,mobs/Silverfish.txt,mobs/Skeleton (2).txt,mobs/Skeleton.txt,mobs/Slime (2).txt,mobs/Slime.txt,mobs/Snow_Golem (2).txt,mobs/Snow_Golem.txt,mobs/Spider (2).txt,mobs/Spider.txt,mobs/Spider_Jockey (2).txt,mobs/Spider_Jockey.txt,mobs/Squid (2).txt,mobs/Squid.txt,mobs/The_Player.txt,mobs/Villager (2).txt,mobs/Villager.txt,mobs/Witch (2).txt,mobs/Witch.txt,mobs/Wither.txt,mobs/Wither_Skeleton (2).txt,mobs/Wither_Skeleton.txt,mobs/Wither_Skeleton_Jockey.txt,mobs/Wolf (2).txt,mobs/Wolf.txt,mobs/Zombie (2).txt,mobs/Zombie.txt,mobs/Zombie_Pigman (2).txt,mobs/Zombie_Pigman.txt,mobs\Boss/ender-dragon.txt,mobs\Hostile/blazes.txt,mobs\Hostile/cave-spiders.txt,mobs\Hostile/creepers.txt,mobs\Hostile/ghasts.txt,mobs\Hostile/magma-cubes.txt,mobs\Hostile/silverfish.txt,mobs\Hostile/skeletons.txt,mobs\Hostile/slimes.txt,mobs\Hostile/spider-jockeys.txt,mobs\Hostile/spiders.txt,mobs\Hostile/zombies.txt,mobs\Neutral/endermen.txt,mobs\Neutral/wolves.txt,mobs\Neutral/zombie-pigmen.txt,mobs\Passive/bats.txt,mobs\Passive/chickens.txt,mobs\Passive/cows.txt,mobs\Passive/mooshrooms.txt,mobs\Passive/ocelots.txt,mobs\Passive/pigs.txt,mobs\Passive/rabbits.txt,mobs\Passive/sheep.txt,mobs\Passive/squid.txt,mobs\Passive/villagers.txt,mobs\Player-Created/iron-golems.txt,mobs\Player-Created/snow-golems.txt
drop,0.0020178674297103446,0.0014814722901670884,0.0038850227692348548,0.002513906439877804,0.001017707051506087,0.0,0.0,0.003564557693092386,0.0,0.0024382564775666665,0.002872056709771779,0.003059772834593464,0.0049382409672236284,0.005940929488487309,0.0012255111091434554,0.004287044356161172,0.0011881858976974617,0.00103878382476213,0.0,0.00650201727351111,0.0,0.0006804436681581395,0.0003799880224779221,0.002962944580334177,0.0013850450996828402,0.0009413108117147452,0.0017665858252558489,0.0,0.0,0.0009002793147938462,0.0009179318503780391,0.001828692358175,0.0,0.0061103294859502005,0.0,0.0011684157496492512,0.0,0.0,0.0004672108220487025,0.0,0.0005808253643831265,0.00216733909117037,0.0,0.00146295388654,0.0,0.0006668735665139601,0.005088535257530434,0.0036861830212031495,0.0,0.0003133502300487282,0.002706041871056647,0.0015249030739179154,0.0,0.0,0.0013582550590700193,0.0,0.0,0.0054320650639459915,0.0030557783530861618,0.0014721548543798742,0.0,0.005888619417519497,0.0028104774492706684,0.0011253491434923078,0.0,0.001828692358175,0.0008450275156909747,0.002544267628765217,0.000586648175053634,0.008051638097910565,0.001265257415385946,0.0021087623589765765,0.0013076682784715083,0.0,0.00019686511509369215,0.0,0.006706951915369627,0.0039012103641066663,0.0011861788269243243,0.0066403580665645385,0.0010266343063438596,0.0,0.0008127521591888888,0.0,0.003799194944305861,0.0034714160019593218,0.004477911026626782,0.001877587875773262,0.001238479480668783,0.004487015115266453,0.0037511638116410253,0.0016226871531812824,0.0008917052260815237,0.005201613818808889,0.0013299580786727272,0.0034422444389176467,0.0035573346785167173,0.004035734859420689,0.0016679759276465559,0.003945044188422471,0.0017085592835503647,0.005088535257530434,0.003148959038292377,0.0026599161573454544,0.009990904591004879,0.003519889050321804,0.003343894597805714,0.0006612220956112994,0.0033280467561099523,0.004472725258211465,0.0013375578391222856,0.0026300294589483146,0.0009632618182979424,0.0010639664629381817,0.004375189193390654
item,0.008891035014301225,0.006527595326955331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006740915435679361,0.00435173021797022,0.0,0.005399790898737918,0.0037778756837323893,0.0026176651311140666,0.0,0.009291532087017497,0.0,0.0,0.0,0.0016742858143813997,0.0,0.0,0.0013825201898913435,0.0,0.014733715166556317,0.0025008730884067466,0.0,0.008089098522815233,0.0,0.0,0.0,0.0,0.0011440488759389266,0.0,0.0,0.0020586029174829183,0.0,0.0,0.0,0.0,0.0064460003853683895,0.0,0.0029383477540140808,0.0,0.008120945367393245,0.009376000560535837,0.0,0.0,0.0,0.0,0.0059273566762008175,0.0,0.0,0.0,0.00435173021797022,0.0013464230569960082,0.0,0.0,0.0043243608455301565,0.0,0.0,0.0,0.004028750240855243,0.0037233215222344488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071926351230106,0.010177895345318507,0.020686304961640676,0.0,0.0,0.0036573051831877384,0.0,0.0,0.0,0.0,0.01022990142312747,0.007647797067386225,0.003587339344900669,0.005515294447374022,0.0,0.0032950800691978984,0.0,0.0035749048930985862,0.003928990711081684,0.0,0.0,0.0,0.006269666028321837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006288780863774038,0.0,0.0,0.0,0.0,0.0032845861836272045,0.0,0.0,0.00424428008913145,0.0,0.0
experi,0.006050697073523275,0.0,0.0029123687158867217,0.0033502666373684963,0.0,0.0,0.0,0.003562847007759898,0.0,0.0,0.002153008774627914,0.0,0.005923045236529112,0.0,0.011024306709874867,0.0,0.0008907117519399745,0.0,0.0,0.0016247242141868054,0.0,0.0010201756693731102,0.0,0.00888456785479367,0.004153141186560355,0.0037634362494836458,0.0013243035104315093,0.0,0.0,0.0013497708856321153,0.0,0.005483444222880468,0.0,0.0014093993183307227,0.0,0.0011678550091991679,0.0,0.0,0.0,0.0,0.0,0.0064988968567472214,0.0,0.0021933776891521874,0.0,0.0,0.005086093192236956,0.0,0.0,0.0009395995455538151,0.002028557400371965,0.0,0.0,0.0,0.0,0.0,0.0,0.004442283927396835,0.0,0.004414345034771698,0.0,0.0029428966898477986,0.0,0.0033744272140802884,0.0,0.0,0.0,0.002543046596118478,0.0,0.003449045997684029,0.0,0.0031616254978770264,0.0,0.0,0.0,0.0,0.002011119944208309,0.0,0.001185609561703885,0.0024889392217329782,0.0,0.0,0.0016247242141868054,0.0,0.00443026692849495,0.0,0.0012206623661368695,0.0,0.0,0.006727292592926836,0.002249618142720192,0.0012164313007429807,0.0013369159248165713,0.009358411473716,0.0,0.0,0.0,0.006050697073523275,0.0,0.0019715754509233145,0.005123217960063503,0.00915496774602652,0.0015737239025307172,0.0,0.00855952268937439,0.010554599406446614,0.015040304154186427,0.003965428590557626,0.006652899151930805,0.0,0.008021495548899428,0.015772603607386516,0.0028883986029987654,0.0031903675478577266,0.0032798171052742984
kill,0.0018304537518102943,0.0013438774380379376,0.002643144836638931,0.0030405627953698443,0.0,0.0,0.0,0.0032334919067511796,0.0008198171243629117,0.0022117982834374385,0.0013026542037422953,0.0,0.002687754876075875,0.0043113225423349055,0.002223378379162242,0.0031111008821977162,0.0010778306355837264,0.0009423045941271929,0.0,0.0014745321889582926,0.0006136781364450697,0.0009258690488807884,0.0,0.008063264628227625,0.0025128122510058477,0.0008538845919972954,0.002804393295226338,0.0,0.00010297411988845497,0.001633327963153801,0.0,0.001658848712578079,0.0,0.0008527415068674462,0.0007502919972084598,0.000824364085673854,0.0011354686374865995,0.0,0.0008476352702993777,0.0,0.0010537599762282586,0.0009830214593055282,0.0,0.0006635394850312316,0.0,0.0012098725652991118,0.0030772845682607844,0.0016719105134645207,0.0,0.0005684943379116309,0.0012273562728901395,0.0020749117447230693,0.0,0.0,0.0008214028441392423,0.0010208299769711258,0.0,0.0004479591460126458,0.0008315899551305252,0.0026708507573584167,0.0017123599613709203,0.0031159925502514865,0.0007284138429159318,0.0010208299769711258,0.0042466527041998825,0.0008294243562890396,0.0007665438094223614,0.0015386422841303922,0.0005321619930075041,0.005217018064127619,0.002295487948216153,0.0019129066235134605,0.002372431678323957,0.0,0.0003571617076703013,0.0009312834877631321,0.0030420148310887412,0.0035388772534999022,0.0007173399838175477,0.003011810428510555,0.0009312834877631321,0.0,0.0004915107296527641,0.0,0.0019146315167718135,0.0026991436679236545,0.0025849190373390587,0.0011354686374865995,0.0022469061926983502,0.0013567580524600263,0.0034027665899037515,0.0029439533477988787,0.0016177724587428124,0.002831101802799922,0.003619306281988536,0.003122538753088149,0.004517715642765832,0.005491361255430882,0.002521765263776652,0.002385759946179709,0.0015498732497079863,0.0036927414819129412,0.002380410708632221,0.0024128708546590242,0.0025894223806096845,0.0,0.0,0.00419866792788124,0.0,0.0020286557504139565,0.0048533173762284375,0.002385759946179709,0.0034951874108641013,0.0009651483418636096,0.001984417151495272
sleep,0.025458384992544787,0.0,0.0,0.0,0.0,0.010044804963044881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00858480424167208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005679178190644607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007098972738305758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day,0.015987589400578324,0.0,0.0,0.0,0.008063305958552546,0.0,0.07727334876946189,0.0,0.0,0.0,0.005688835492230324,0.0,0.0,0.0,0.0,0.0067932614302823645,0.0,0.00548686500138191,0.0,0.0,0.0,0.0026955819338184382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040913258850441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012724256401146383,0.0,0.0,0.0,0.0,0.0,0.023240104893071246,0.009113318773794031,0.0,0.0,0.0,0.0,0.0031195296391372334,0.002033509178143734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004545491104085994,0.0,0.0,0.0,0.015628317728655215,0.0,0.0,0.0,0.021074549664398697,0.0,0.0,0.0,0.005238871103014365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
becom,0.011027553668651064,0.0,0.0,0.0015264871426772357,0.0,0.004351007569943957,0.0,0.0,0.0,0.0,0.0,0.0,0.0026987262142690364,0.0064933818556524026,0.0,0.004685700459939646,0.0016233454639131006,0.0018923021088217801,0.0,0.0,0.0,0.005577890518445597,0.004153234498582868,0.0,0.0,0.0,0.0,0.0,0.000620366743726248,0.0,0.0,0.0,0.0,0.0025686671196054685,0.0,0.0,0.0,0.0,0.007659857638104931,0.01827423179376462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010072411224909632,0.0,0.0017124447464036457,0.0,0.01666705179887327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006412011155706884,0.0,0.006914574192235262,0.0,0.014292695257693,0.0,0.007531012261517801,0.004207882320932643,0.003665318697889752,0.0,0.0,0.0,0.0,0.0,0.010363858308963731,0.0,0.0,0.0,0.0044493781758731255,0.015391398435924747,0.0,0.004086888899563972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030384708445689392,0.0,0.01400579809011157,0.0,0.0,0.0,0.0,0.0,0.0,0.0036135486597839643,0.0,0.0,0.0,0.0,0.0,0.01162905659603203,0.0
activ,0.015521492665489736,0.0,0.0,0.0,0.0,0.012248252715624554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008731780548966099,0.0,0.0,0.0,0.0,0.0,0.0,0.0019972192448106598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008184059769076405,0.0048205974543421935,0.0,0.0,0.0,0.0,0.006965157250277793,0.0,0.0,0.0,0.0,0.0,0.004840035347303252,0.0,0.003088324441160908,0.0,0.0,0.0,0.0,0.0,0.009025028316775987,0.0,0.0,0.0,0.0,0.0,0.0,0.003948449888589494,0.0,0.0,0.0,0.0,0.0,0.0,0.0020839041078666775,0.0,0.0,0.0019073020648271287,0.0031312924333857556,0.002407076402669531,0.0,0.0,0.0,0.0,0.0034295107603748752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020460149422691018,0.0,0.0,0.0,0.00508613883953901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
night,0.015079309093183267,0.0,0.0,0.0,0.0,0.0,0.07288332728371913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051751474994356774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008483025484041024,0.0,0.0,0.013665623865697337,0.0,0.0,0.0,0.0,0.009354009918766091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004555207955232446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030003428041325197,0.004204807343291489,0.0,0.0,0.0,0.006337680633366881,0.017535838143451218,0.008595576682109382,0.00945513435032032,0.0,0.0,0.0,0.005884608426608104,0.005753946890819931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018529659478911643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004913482738228256,0.0,0.0,0.0,0.019877271077377946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00719835331197226,0.0,0.0
hang,0.10183353997017915,0.0,0.0,0.0035240723856028583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014321884864865156,0.0,0.011581069251510569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009465296984407677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upsid,0.02703012255111336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009798419424778593,0.0,0.008933031954214103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084585215020243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
undersid,0.031433791721509834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768341338358458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solid,0.015079309093183267,0.0,0.007258090683855847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036902950523402087,0.0,0.0,0.0,0.002219796770062511,0.0,0.0,0.004049073737984396,0.0,0.005084883298864125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006727691749266382,0.0068596072737618,0.0,0.0,0.0035124495076491145,0.0,0.0,0.009354009918766091,0.006806225115989335,0.010474250627600355,0.0,0.0,0.0,0.0,0.0,0.0,0.00498347536982695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004204807343291489,0.0,0.0,0.0,0.012675361266733761,0.004383959535862804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002024536868992198,0.0,0.001577276695048926,0.0,0.0,0.0,0.0,0.005588497938687729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idl,0.022978367126581155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009763701782723129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006614120562489861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016764091740147258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029226870468019887,0.0,0.0,0.004502517882911172,0.009452094279019198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
player,0.0015684789345814963,0.0,0.003019810064920391,0.002713955197068221,0.0007910589409193633,0.0012377112681051263,0.0,0.0018471427046848077,0.003161181482052282,0.0018952453792859746,0.0002790545343733951,0.000594586785658345,0.0013434650789875264,0.0,0.0019051681299628647,0.000333229956797534,0.001616249866599207,0.0026914727279800823,0.002458696708262886,0.004211656398413277,0.005258484289348369,0.0015867170617277927,0.001033770206883259,0.006909248977650136,0.0016148836367880495,0.002195029500942469,0.0006865794581564286,0.002599193663020765,0.0008823644830817342,0.0031490230917366967,0.002497264499765049,0.0007107170172322405,0.0016846625593653108,0.0029227880548024668,0.005143280746613529,0.0010595714599668678,0.0043783208762114495,0.0028318063254700945,0.0019973843518223447,0.0032489920787759563,0.0018058913787737327,0.0021058281992066383,0.0,0.002558581262036066,0.0035535850861612025,0.005442755961026389,0.001318431568198939,0.0014326264284366423,0.0012405242482599107,0.0046277477534372394,0.0018404695012719293,0.0011853000417684273,0.0,0.0015684789345814963,0.0019355697490580166,0.002186821591483817,0.0,0.0009596179135625188,0.0008313347877807932,0.0017164486453910713,0.0036682168631341446,0.0034328972907821426,0.0009362447156678573,0.0026241859097805805,0.0009097177820572679,0.002842868068928962,0.0009852539155854887,0.0039552947045968165,0.0036479911059940566,0.0017881430605548262,0.0009834786833051545,0.002458696708262886,0.0015246666738389964,0.006346868246911171,0.0013006898481895336,0.0012967468384588248,0.0018246488465332022,0.0037904907585719493,0.0010756798098650127,0.0016129747908816808,0.0011969970816542998,0.0016244960393879781,0.0024217024290876343,0.00039043681633359136,0.0014765482486051237,0.002216473409673428,0.0022149650345742174,0.0027972605598017594,0.0,0.0011625786352169557,0.001166304848791369,0.0015766339377075698,0.0008663978876735885,0.0008086380284953492,0.002067540413766518,0.002229700446218794,0.0016590597849068713,0.00039211973364537407,0.002376934822477422,0.0015332322169504514,0.0026561103125759644,0.005141883115975862,0.00040794519374765377,0.0,0.0005547059646690658,0.0006839983323738856,0.0,0.0005139648486199253,0.0017245834730943467,0.0011588761554869654,0.0,0.0,0.001123108372910207,0.0024810484965198214,0.00042510176731648026
approach,0.018792954921566494,0.0,0.0,0.002601411421123763,0.0,0.0074149073840194335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005046256414124336,0.012601056479200656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010572176386526254,0.0,0.0,0.0,0.0,0.0,0.015406238663616349,0.0,0.0,0.0,0.004351263015771883,0.0,0.0,0.0,0.0,0.0,0.0,0.006210777125076107,0.0,0.0,0.0,0.0029183169623851583,0.0,0.0,0.0,0.0,0.004216601104258633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037912743841768933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
away,0.011506804904440183,0.0,0.0,0.0007964137046032585,0.0,0.01135024973567229,0.0,0.0,0.005153626907007958,0.0,0.0,0.0,0.0,0.0,0.0034942130076310502,0.0,0.0008469475691085412,0.0019745404865607412,0.0,0.004634685308732851,0.0019288863712645392,0.003880201653822852,0.006500597575885038,0.0,0.0,0.0035785237772521746,0.0012592352536934539,0.0,0.000647327530996635,0.003850353948793446,0.0,0.0,0.0,0.002680299937580444,0.007074855312270643,0.0,0.0,0.0,0.0013321251186777057,0.0,0.0,0.0,0.0,0.008342433555719132,0.0,0.001901409357428862,0.0,0.0,0.0,0.0035737332501072586,0.0019288863712645392,0.0,0.0,0.0038356016348133942,0.0012908988093956104,0.003208628290661205,0.0,0.0014080056634125117,0.0017425448680353278,0.0,0.0035881434648254336,0.0013991502818816155,0.0011447593215395035,0.0,0.0,0.002607010486162229,0.0024093670919044428,0.0,0.0050180051462972225,0.0,0.0,0.006012564724842618,0.0,0.0,0.003929152894199087,0.0007317924171683449,0.0019123056861247295,0.0,0.0,0.0,0.0029271696686733796,0.0,0.0023173426543664256,0.0,0.002407194533661066,0.0014139717891049376,0.0,0.001784477765929226,0.0,0.0021322513880432286,0.0,0.005783316156477735,0.006356139851976483,0.0,0.003792015252599606,0.0,0.0020285552719073877,0.002876701226110046,0.006341042132613117,0.005624112509473572,0.01461448214140578,0.0,0.004489201913391461,0.0,0.0,0.0,0.0,0.009426478594032919,0.003163007983211046,0.0021254607785271677,0.003813683911185889,0.0,0.002746480182952801,0.0,0.012474666999206178
transpar,0.01700296039761611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004161062038235166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028667782065748093,0.0032018561787718653,0.0,0.0,0.0,0.0,0.0,0.0,0.0037929680886989786,0.0,0.0,0.0,0.003960528927958772,0.0,0.0,0.0,0.0,0.003936813185875187,0.0,0.0,0.0,0.0,0.0,0.0,0.005619211983257746,0.0,0.0,0.0,0.005280705237278364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041348918367368325,0.0,0.0,0.0,0.0,0.0,0.007146171761316916,0.0,0.0,0.0,0.0,0.0,0.0,0.001658825404645474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006848414604595378,0.0,0.00177848819307797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011270533749276964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-solid,0.025458384992544787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00429240212083604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016379216079507463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016827194638946982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005065476259237042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
